id,Title,Content,Excerpt,Date,"Post Type",Permalink,"Parent Product ID",SKU,Price,"Regular Price","Sale Price","Stock Status",Stock,Visibility,"External Product URL","Total Sales","Attribute Name (pa_test)","Attribute Value (pa_test)","Attribute In Variations (pa_test)","Attribute Is Visible (pa_test)","Attribute Is Taxonomy (pa_test)","Attribute Name (pa_trucks)","Attribute Value (pa_trucks)","Attribute In Variations (pa_trucks)","Attribute Is Visible (pa_trucks)","Attribute Is Taxonomy (pa_trucks)","Attribute Name (pa_wheels)","Attribute Value (pa_wheels)","Attribute In Variations (pa_wheels)","Attribute Is Visible (pa_wheels)","Attribute Is Taxonomy (pa_wheels)","Shipping Class","Image URL","Image Title","Image Caption","Image Description","Image Alt Text","Attachment URL","Product Type","Product Categories","Product Tags",Status,Author,Slug,Format,Template,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date",Downloadable,Virtual,"Purchase Note",Featured,Weight,Length,Width,Height,"Sale Price Dates From","Sale Price Dates To","Sold IndivIDually","Manage Stock",Up-Sells,Cross-Sells,"Downloadable Files Paths","Downloadable Files Names","Download Limit","Download Expiry","Download Type","Button Text",Backorders,"Tax Status","Tax Class","Product Image Gallery","Default Attributes","Product Attributes","Product Version","Variation Description","WC Rating Count","WC Review Count","WC Average Rating","Min Variation Price","Max Variation Price","Min Price Variation ID","Max Price Variation ID","Min Variation Regular Price","Max Variation Regular Price","Min Regular Price Variation ID","Max Regular Price Variation ID","Min Variation Sale Price","Max Variation Sale Price","Min Sale Price Variation ID","Max Sale Price Variation ID","Out of stock?",Section,"Section 1 - icone","Section 2 - icone","Section 3 - icone","Section 1 -  Titre","Section 2 -  Titre","Section 3 -  Titre","Section 1 - Description","Section 2 - Description","Section 3 - Description","Texte en blanc?",Sous-titre,"Visionneuse haut","Fond de lentête",Longueur,Largeur,Wheelbase,Spécifications,"Spécification en noir","Lien vers le complete","Nom et Nom complet","Tag line",Description,"Grosse image","Position géographique","Username Instagram",Map,"Section gauche","Section droite","Liste des vidéos","Catégorie sélectionnée","Section : Visionneuse","Section : Texte dinformation (titre)","Section : Texte dinformation (texte)","Section : Newsletter","Section : Newsletter (image)","Fond de lentête","Section : Texte dinformation (titre)","Section : Texte dinformation (texte)","Fond de lentête","Section : Texte dinformation (titre)","Section : Texte dinformation (texte)","Fond de l'entête","Section : Texte d'information (titre)","Section : Texte d'information (texte)"
1522,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=kilmer-80a&attribute_pa_trucks=165savantselectroluxe43,332,332-1522,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Savants Electro Luxe 165mm 43° RKP",yes,yes,yes,Wheels,"Kilmer 80a",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1524,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=kilmer-80a&attribute_pa_trucks=savantselectroluxe43,332,332-1524,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Savants Electro Luxe 180mm 43° RKP",yes,yes,yes,Wheels,"Kilmer 80a",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1523,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=kilmer-80a&attribute_pa_trucks=165savantsgunmetal43,332,332-1523,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Savants Gunmetal Grey 165mm 43° RKP",yes,yes,yes,Wheels,"Kilmer 80a",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1508,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=kilmer83a&attribute_pa_trucks=165savantselectroluxe43,332,332-1508,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Savants Electro Luxe 165mm 43° RKP",yes,yes,yes,Wheels,"Kilmer 83a",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1507,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=kilmer83a&attribute_pa_trucks=165savantsgunmetal50,332,332-1507,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Savants Gunmetal grey 165mm 50° RKP",yes,yes,yes,Wheels,"Kilmer 83a",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1506,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=kegel83a&attribute_pa_trucks=paris169tkp,332,332-1506,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Street Trucks RAW 169mm TKP",yes,yes,yes,Wheels,"Kegels 83a",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1505,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=kegel83a&attribute_pa_trucks=150mmblack,332,332-1505,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Black 150mm 50° RKP",yes,yes,yes,Wheels,"Kegels 83a",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1504,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=kegel83a&attribute_pa_trucks=tiffany50,332,332-1504,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Tiffany White 180mm 50° RKP",yes,yes,yes,Wheels,"Kegels 83a",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=kilmer83a&attribute_pa_trucks=165savantsgunmetal43,332,332-1509,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Savants Gunmetal Grey 165mm 43° RKP",yes,yes,yes,Wheels,"Kilmer 83a",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1510,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=kilmer83a&attribute_pa_trucks=savantselectroluxe43,332,332-1510,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Savants Electro Luxe 180mm 43° RKP",yes,yes,yes,Wheels,"Kilmer 83a",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1511,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=kilmer83a&attribute_pa_trucks=gunmetalsavants43,332,332-1511,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Savants Gunmetal Grey 180mm 43° RKP",yes,yes,yes,Wheels,"Kilmer 83a",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1512,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=kilmer83a&attribute_pa_trucks=savantselectroluxe50,332,332-1512,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Savants Electro Luxe 180mm 50° RKP",yes,yes,yes,Wheels,"Kilmer 83a",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1513,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=kilmer83a&attribute_pa_trucks=gunmetalsavants50,332,332-1513,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Savants Gunmetal Grey 180mm 50° RKP",yes,yes,yes,Wheels,"Kilmer 83a",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=kilmer83a&attribute_pa_trucks=white43,332,332-1514,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks White 180mm 43° RKP",yes,yes,yes,Wheels,"Kilmer 83a",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1515,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=kilmer83a&attribute_pa_trucks=gold43,332,332-1515,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Gold 180mm 43° RKP",yes,yes,yes,Wheels,"Kilmer 83a",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1516,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=kilmer83a&attribute_pa_trucks=satinred50,332,332-1516,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Satin Red 180mm 50° RKP",yes,yes,yes,Wheels,"Kilmer 83a",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=kegel83a&attribute_pa_trucks=gunmetalsavants43,332,332-1495,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Savants Gunmetal Grey 180mm 43° RKP",yes,yes,yes,Wheels,"Kegels 83a",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1494,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=kegel83a&attribute_pa_trucks=savantselectroluxe43,332,332-1494,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Savants Electro Luxe 180mm 43° RKP",yes,yes,yes,Wheels,"Kegels 83a",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1493,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=kegel83a&attribute_pa_trucks=165savantsgunmetal43,332,332-1493,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Savants Gunmetal Grey 165mm 43° RKP",yes,yes,yes,Wheels,"Kegels 83a",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1499,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=kegel83a&attribute_pa_trucks=gold43,332,332-1499,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Gold 180mm 43° RKP",yes,yes,yes,Wheels,"Kegels 83a",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=kegel83a&attribute_pa_trucks=165savantsgunmetal50,332,332-1491,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Savants Gunmetal grey 165mm 50° RKP",yes,yes,yes,Wheels,"Kegels 83a",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=kegels80a&attribute_pa_trucks=paris169tkp,332,332-1490,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Street Trucks RAW 169mm TKP",yes,yes,yes,Wheels,"Kegels 80a",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=kegel83a&attribute_pa_trucks=gunmetalsavants50,332,332-1497,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Savants Gunmetal Grey 180mm 50° RKP",yes,yes,yes,Wheels,"Kegels 83a",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1498,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=kegel83a&attribute_pa_trucks=white43,332,332-1498,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks White 180mm 43° RKP",yes,yes,yes,Wheels,"Kegels 83a",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1496,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=kegel83a&attribute_pa_trucks=savantselectroluxe50,332,332-1496,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Savants Electro Luxe 180mm 50° RKP",yes,yes,yes,Wheels,"Kegels 83a",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=kegel83a&attribute_pa_trucks=satinred50,332,332-1500,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Satin Red 180mm 50° RKP",yes,yes,yes,Wheels,"Kegels 83a",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1501,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=kegel83a&attribute_pa_trucks=mattkienzle,332,332-1501,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Matt Kienzle Signature 180mm 50° RKP",yes,yes,yes,Wheels,"Kegels 83a",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1502,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=kegel83a&attribute_pa_trucks=satinblue50,332,332-1502,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Satin Blue 180mm 50° RKP",yes,yes,yes,Wheels,"Kegels 83a",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1503,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=kegel83a&attribute_pa_trucks=matteblack50,332,332-1503,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Matte Black 180mm 50° RKP",yes,yes,yes,Wheels,"Kegels 83a",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=kegel83a&attribute_pa_trucks=165savantselectroluxe43,332,332-1492,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Savants Electro Luxe 165mm 43° RKP",yes,yes,yes,Wheels,"Kegels 83a",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=kegels80a&attribute_pa_trucks=white43,332,332-1482,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks White 180mm 43° RKP",yes,yes,yes,Wheels,"Kegels 80a",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1481,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=kegels80a&attribute_pa_trucks=gunmetalsavants50,332,332-1481,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Savants Gunmetal Grey 180mm 50° RKP",yes,yes,yes,Wheels,"Kegels 80a",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1480,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=kegels80a&attribute_pa_trucks=savantselectroluxe50,332,332-1480,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Savants Electro Luxe 180mm 50° RKP",yes,yes,yes,Wheels,"Kegels 80a",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=kegels80a&attribute_pa_trucks=165savantsgunmetal50,332,332-1475,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Savants Gunmetal grey 165mm 50° RKP",yes,yes,yes,Wheels,"Kegels 80a",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1477,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=kegels80a&attribute_pa_trucks=165savantsgunmetal43,332,332-1477,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Savants Gunmetal Grey 165mm 43° RKP",yes,yes,yes,Wheels,"Kegels 80a",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1478,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=kegels80a&attribute_pa_trucks=savantselectroluxe43,332,332-1478,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Savants Electro Luxe 180mm 43° RKP",yes,yes,yes,Wheels,"Kegels 80a",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1479,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=kegels80a&attribute_pa_trucks=gunmetalsavants43,332,332-1479,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Savants Gunmetal Grey 180mm 43° RKP",yes,yes,yes,Wheels,"Kegels 80a",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1484,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=kegels80a&attribute_pa_trucks=satinred50,332,332-1484,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Satin Red 180mm 50° RKP",yes,yes,yes,Wheels,"Kegels 80a",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1485,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=kegels80a&attribute_pa_trucks=mattkienzle,332,332-1485,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Matt Kienzle Signature 180mm 50° RKP",yes,yes,yes,Wheels,"Kegels 80a",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1486,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=kegels80a&attribute_pa_trucks=satinblue50,332,332-1486,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Satin Blue 180mm 50° RKP",yes,yes,yes,Wheels,"Kegels 80a",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1487,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=kegels80a&attribute_pa_trucks=matteblack50,332,332-1487,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Matte Black 180mm 50° RKP",yes,yes,yes,Wheels,"Kegels 80a",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
